person_name,owner,person_link,office_name,region,position,reported_year,тип объекта,площадь,режим собственности
Михайлина Ирина Владимировна,Супруг(а),https://declarator.org/person/27741,Управа района Нагатино-Садовники,Москва,Советник,2017,Жилой дом,56.0,Индивидуальная
Михайлина Ирина Владимировна,декларант,https://declarator.org/person/27741,Управа района Нагатино-Садовники,Москва,Советник,2017,Жилой дом,56.0,В пользовании
Михайлина Ирина Владимировна,Супруг(а),https://declarator.org/person/27741,Управа района Нагатино-Садовники,Москва,Советник,2016,Жилой дом,56.0,Индивидуальная
Михайлина Ирина Владимировна,декларант,https://declarator.org/person/27741,Управа района Нагатино-Садовники,Москва,Советник,2016,Жилой дом,56.0,В пользовании
Михайлина Ирина Владимировна,декларант,https://declarator.org/person/27741,Управа района Нагатино-Садовники,Москва,Советник отдела по взаимодействию с населением,2015,Жилой дом,56.0,В пользовании
Михайлина Ирина Владимировна,Супруг(а),https://declarator.org/person/27741,Управа района Нагатино-Садовники,Москва,Советник отдела по взаимодействию с населением,2015,Жилой дом,56.0,Индивидуальная
Михайлина Ирина Владимировна,Супруг(а),https://declarator.org/person/27741,Управа района Нагатино-Садовники,Москва,Советник,2015,Жилой дом,56.0,Индивидуальная
Михайлина Ирина Владимировна,декларант,https://declarator.org/person/27741,Управа района Нагатино-Садовники,Москва,Советник,2015,Жилой дом,56.0,В пользовании
Михайлина Ирина Владимировна,Супруг(а),https://declarator.org/person/27741,Управа района Нагатино-Садовники,Москва,главный специалист,2014,Жилой дом,56.0,Индивидуальная
