person_name,owner,person_link,office_name,region,position,reported_year,тип объекта,площадь,режим собственности
Рева Игорь Александрович,Супруг(а),https://declarator.org/person/11925,Министерство экономического развития,федеральный орган,Заместитель Министра,2013,Земельный участок,2800.0,Совместная собственность
Рева Игорь Александрович,декларант,https://declarator.org/person/11925,Министерство экономического развития,федеральный орган,Заместитель Министра,2013,Жилой дом,168.0,Совместная собственность
Рева Игорь Александрович,Супруг(а),https://declarator.org/person/11925,Министерство экономического развития,федеральный орган,Заместитель Министра,2013,Жилой дом,168.0,Совместная собственность
Мозолева Ольга Владимировна,Супруг(а),https://declarator.org/person/30448,Федеральная служба исполнения наказаний,федеральный орган,заместитель начальника ФКУЗ МСЧ-25,2013,Квартира,73.0,В пользовании
Мозолева Ольга Владимировна,Супруг(а),https://declarator.org/person/30448,Федеральная служба исполнения наказаний,федеральный орган,заместитель начальника ФКУЗ МСЧ-25,2013,Квартира,170.0,Долевая собственность
Мозолева Ольга Владимировна,Супруг(а),https://declarator.org/person/30448,Федеральная служба исполнения наказаний,федеральный орган,заместитель начальника - ФКУЗ МСЧ-25 ФСИН России,2013,Квартира,170.0,Долевая собственность
Мозолева Ольга Владимировна,Супруг(а),https://declarator.org/person/30448,Федеральная служба исполнения наказаний,федеральный орган,заместитель начальника - ФКУЗ МСЧ-25 ФСИН России,2013,Квартира,73.0,В пользовании
Мозолева Ольга Владимировна,Супруг(а),https://declarator.org/person/30448,Федеральная служба исполнения наказаний,федеральный орган,заместитель начальника - ФКУЗ МСЧ-25 ФСИН России,2013,Квартира,73.0,В пользовании
Мозолева Ольга Владимировна,Супруг(а),https://declarator.org/person/30448,Федеральная служба исполнения наказаний,федеральный орган,заместитель начальника - ФКУЗ МСЧ-25 ФСИН России,2013,Квартира,170.0,Долевая собственность
Мозолева О.В.,Супруг(а),https://declarator.org/office/3940?active-tab=year-2013,УФСИН Московская область,Московская область,заместитель начальника - ФКУЗ МСЧ-25 ФСИН России,2013,Квартира,73.0,В пользовании
Мозолева О.В.,Супруг(а),https://declarator.org/office/3940?active-tab=year-2013,УФСИН Московская область,Московская область,заместитель начальника - ФКУЗ МСЧ-25 ФСИН России,2013,Квартира,170.0,Долевая собственность
Балясников Сергей Игоревич,декларант,https://declarator.org/person/7568,Члены Правительства города Москвы,Москва,"Директор Государст-венного казенного учреждения города Москвы ""Мосреставрация""",2013,Жилой дом,300.0,Индивидуальная
Балясников Сергей Игоревич,декларант,https://declarator.org/person/7568,Члены Правительства города Москвы,Москва,"Директор Государст-венного казенного учреждения города Москвы ""Мосреставрация""",2013,Жилой дом,300.0,Индивидуальная
Усачева Александра Владимировна,декларант,https://declarator.org/person/64068,Министерство юстиции,федеральный орган,Заместитель директора департамента,2012,Квартира,170.0,Совместная собственность
Усачева Александра Владимировна,Супруг(а),https://declarator.org/person/64068,Министерство юстиции,федеральный орган,Заместитель директора департамента,2012,Квартира,170.0,Совместная собственность
Мозолева Ольга Владимировна,Супруг(а),https://declarator.org/person/30448,ГУФСИН Приморский край,Приморский край,заместитель начальника управления - начальник отдела-врач,2012,Квартира,170.0,Долевая собственность
Балясников Сергей Игоревич,декларант,https://declarator.org/person/7568,Члены Правительства города Москвы,Москва,"Директор Государственного казенного учреждения города Москвы ""Мосреставрация""",2012,Жилой дом,300.0,В собственности
