person_name,owner,person_link,office_name,region,position,reported_year,тип объекта,площадь,режим собственности
Нофал Л.В.,Супруг(а),https://declarator.org/office/701?active-tab=year-2021,Арбитражный суд Тверской области,Тверская область,судья,2021,Квартира,105.0,Индивидуальная
Нофал Л В,Супруг(а),https://declarator.org/person/678700,Арбитражный суд Тверской области,Тверская область,судья,2020,Квартира,105.0,Индивидуальная
Нофал Л В,Супруг(а),https://declarator.org/person/678700,Арбитражный суд Тверской области,Тверская область,судья,2019,Квартира,105.0,Индивидуальная
Нофал Л В,Супруг(а),https://declarator.org/person/678700,Арбитражный суд Тверской области,Тверская область,судья,2018,Квартира,105.0,Индивидуальная
