person_name,owner,person_link,office_name,region,position,reported_year,тип объекта,площадь,режим собственности
Осколков А.Э.,декларант,https://declarator.org/office/539?active-tab=year-2012,Государственный Совет Удмуртской Республики,Удмуртская республика,,2012,Квартира,235.6,Индивидуальная
Осколков А.Э.,декларант,https://declarator.org/office/539?active-tab=year-2012,Государственный Совет Удмуртской Республики,Удмуртская республика,,2012,Гараж,8.0,Индивидуальная
"Омаров
Джамалутдин Омарович",Супруг(а),https://declarator.org/office/937?active-tab=year-2012,Народное Собрание Республики Дагестан,Республика Дагестан,,2012,Иное,260.0,В собственности
Хамчиев Белан Багаудинович,Супруг(а),https://declarator.org/person/284,Государственная Дума,федеральный орган,заместитель председателя комитета Государственной Думы,2011,Квартира,174.1,Индивидуальная
Хамчиев Белан Багаудинович,Супруг(а),https://declarator.org/person/284,Государственная Дума,федеральный орган,заместитель председателя комитета Государственной Думы,2011,Гараж,18.0,Индивидуальная
Хамчиев Белан Багаудинович,Супруг(а),https://declarator.org/person/284,Государственная Дума,федеральный орган,заместитель председателя комитета Государственной Думы,2011,Гараж,18.0,Индивидуальная
Шувалов Игорь Иванович,декларант,https://declarator.org/person/528,Правительство РФ,федеральный орган,Первый заместитель Председателя Правительства Российской Федерации,2011,Земельный участок,1245.44,Наём (аренда)
Шувалов Игорь Иванович,Супруг(а),https://declarator.org/person/528,Правительство РФ,федеральный орган,Первый заместитель Председателя Правительства Российской Федерации,2011,Квартира,753.32,Наём (аренда)
Шувалов Игорь Иванович,Супруг(а),https://declarator.org/person/528,Правительство РФ,федеральный орган,Первый заместитель Председателя Правительства Российской Федерации,2011,Земельный участок,1245.44,Наём (аренда)
Шувалов Игорь Иванович,декларант,https://declarator.org/person/528,Правительство РФ,федеральный орган,Первый заместитель Председателя Правительства Российской Федерации,2011,Жилой дом,753.32,Наём (аренда)
Мусатов Михаил Иванович,декларант,https://declarator.org/person/97,Государственная Дума,федеральный орган,,2010,Жилой дом,480.0,Индивидуальная
Мусатов Михаил Иванович,Супруг(а),https://declarator.org/person/97,Государственная Дума,федеральный орган,Член комитетa Государственной Думы,2010,Квартира,202.0,Индивидуальная
Мусатов Михаил Иванович,декларант,https://declarator.org/person/97,Государственная Дума,федеральный орган,Член комитетa Государственной Думы,2010,Жилой дом,480.0,Индивидуальная
Хамчиев Белан Багаудинович,Супруг(а),https://declarator.org/person/284,Государственная Дума,федеральный орган,Заместитель председателя комитетa Государственной Думы,2010,Квартира,174.1,Индивидуальная
Хамчиев Белан Багаудинович,Супруг(а),https://declarator.org/person/284,Государственная Дума,федеральный орган,Заместитель председателя комитетa Государственной Думы,2009,Квартира,174.1,Индивидуальная
