person_name,owner,person_link,office_name,region,position,reported_year,тип объекта,площадь,режим собственности
Крук Михаил Давидович,Супруг(а),https://declarator.org/person/11679,Министерство регионального развития,федеральный орган,Заместитель Министра регионального развития РФ,2013,Земельный участок,2556.0,Совместная собственность
Крук Михаил Давидович,декларант,https://declarator.org/person/11679,Министерство регионального развития,федеральный орган,Заместитель Министра регионального развития РФ,2013,Земельный участок,2556.0,Совместная собственность
Эйхенбаум О А,декларант,https://declarator.org/person/1610726,Министерство обороны,федеральный орган, - ,2013,Земельный участок,150.0,Долевая собственность
Эйхенбаум О А,декларант,https://declarator.org/person/1610726,Министерство обороны,федеральный орган, - ,2013,Жилой дом,20.0,Долевая собственность
Жёлудева Н.А.,декларант,https://declarator.org/office/450?active-tab=year-2013,Министерство обороны,федеральный орган, - ,2013,Земельный участок,1400.0,Долевая собственность
Жёлудева Н.А.,декларант,https://declarator.org/office/450?active-tab=year-2013,Министерство обороны,федеральный орган, - ,2013,Жилой дом,56.0,Долевая собственность
Крук Михаил Давидович,Супруг(а),https://declarator.org/person/11679,Министерство регионального развития,федеральный орган,Заместитель  Министра,2013,Земельный участок,255600.0,Совместная собственность
Крук Михаил Давидович,декларант,https://declarator.org/person/11679,Министерство регионального развития,федеральный орган,Заместитель  Министра,2013,Земельный участок,255600.0,Совместная собственность
Лысенко Ольга Артуровна,декларант,https://declarator.org/person/40087,Федеральное агентство водных ресурсов,федеральный орган,"Главный специалист-эксперт отдела финансирования Управления экономики, финансов и бюджетного учета - Управление экономики, финансов и бюджетного учета",2013,Квартира,47.5,Долевая собственность
Селиховкин Андрей Витимович,Супруг(а),https://declarator.org/person/371981,Министерство образования и науки,федеральный орган,"Федеральное образовательное учреждение высшего профессионального образования ""Санкт -Петербургский государственный лесотехнический университет имени С.М.Кирова"", Ректор",2013,Квартира,66.2,Индивидуальная
Селиховкин Андрей Витимович,Супруг(а),https://declarator.org/person/371981,Министерство образования и науки,федеральный орган,"Федеральное образовательное учреждение высшего профессионального образования ""Санкт -Петербургский государственный лесотехнический университет имени С.М.Кирова"", Ректор",2013,Квартира,66.2,Индивидуальная
Березий Анатолий Емельянович,Супруг(а),https://declarator.org/person/4763,Высший Арбитражный Суд (с 06.08.2014 включен в состав Верховного суда),федеральный орган,судья ВАС РФ,2013,Квартира,42.45,В собственности
Чинакаева Эльвира Александровна,Супруг(а),https://declarator.org/person/52752,Администрация Московского района,Санкт-Петербург,Директор СПб ГБУ «Культурно-досуговый центр «Московский» - КУЛЬТУРА И МОЛОДЕЖНАЯ ПОЛИТИКА,2013,Квартира,49.7,В собственности
Новикова Любовь Павловна,декларант,https://declarator.org/person/53000,Администрация Невского района,Санкт-Петербург,Заведующий ГБДОУ детский сад № 22 компенсирующего вида Невского района Санкт-Петербурга,2013,Квартира,39.5,В собственности
Трофимов Николай Александрович,Супруг(а),https://declarator.org/office/1163?active-tab=year-2013,Администрация Приморского района,Санкт-Петербург,Директор СПБ ГОБУДОД «СДЮСШ Олимпийского резерва Приморского района Санкт-Петербурга»,2013,Квартира,65.2,Долевая собственность
Трофимов Николай Александрович,Супруг(а),https://declarator.org/office/1163?active-tab=year-2013,Администрация Приморского района,Санкт-Петербург,Директор СПБ ГОБУДОД «СДЮСШ Олимпийского резерва Приморского района Санкт-Петербурга»,2013,Квартира,65.2,В пользовании
Кациев Мурат Салангериевич,Супруг(а),https://declarator.org/person/603280,Тосненский район,Ленинградская область,Директор МКОУ ДОД «Тосненская детская школа искусств»,2013,Дача,47.0,Долевая собственность
Кациев Мурат Салангериевич,декларант,https://declarator.org/person/603280,Тосненский район,Ленинградская область,Директор МКОУ ДОД «Тосненская детская школа искусств»,2013,Дача,47.0,Долевая собственность
Синеглазова Мария Викторовна,Супруг(а),https://declarator.org/office/3369?active-tab=year-2013,Тосненский район,Ленинградская область,Директор МКОУДОД «Нурминская детская школа искусств» -,2013,Дача,47.0,Долевая собственность
Синеглазова Мария Викторовна,декларант,https://declarator.org/office/3369?active-tab=year-2013,Тосненский район,Ленинградская область,Директор МКОУДОД «Нурминская детская школа искусств» -,2013,Земельный участок,1136.0,Долевая собственность
Болотина Ирина Борисовна,Супруг(а),https://declarator.org/person/448822,ГУ РО ФСС Псковская область,Псковская область,Заместитель управляющего Государственным учреждением - Псковским региональным отделением Фонда социального страхования Российской Федерации - Руководство,2013,Квартира,29.8,В собственности
Осиев С А,Ребенок,https://declarator.org/person/692084,Северо-Западное таможенное управление,федеральный орган,начальник таможенного поста,2013,Квартира,62.0,В пользовании
Селиховкин Андрей Витимович,Супруг(а),https://declarator.org/person/371981,ФГБОУ ВО Казанский государственный архитектурно-строительный университет,Республика Татарстан,"Федеральное образовательное учреждение высшего профессионального образования ""Санкт -Петербургский государственный лесотехнический университет имени С.М.Кирова"", Ректор",2013,Квартира,66.2,Индивидуальная
Селиховкин Андрей Витимович,Супруг(а),https://declarator.org/person/371981,ФГБОУ ВО Санкт-Петербургский государственный лесотехнический университет имени С.М.Кирова,Санкт-Петербург,"ФГБОУ ВПО ""Санкт Петербургский государственный лесотехнический университет имени С.М.Кирова"", Ректор",2013,Квартира,66.2,Индивидуальная
Гриненко И М,Супруг(а),https://declarator.org/person/499487,Отделение Социального фонда России Санкт-Петербург и Ленинградская область,Санкт-Петербург,Начальник управления,2013,Земельный участок,1050.0,Долевая собственность
Гриненко И М,декларант,https://declarator.org/person/499487,Отделение Социального фонда России Санкт-Петербург и Ленинградская область,Санкт-Петербург,Начальник управления,2013,Земельный участок,1050.0,Долевая собственность
Петров Андрей Николаевич,декларант,https://declarator.org/person/1152510,Отделение Социального фонда России Республика Карелия,Республика Карелия,Главный специалист – эксперт - ГУ- Управление ПФРФ в Муезерском районе РК,2013,Квартира,27.5,Индивидуальная
Петров Андрей Николаевич,декларант,https://declarator.org/person/1152510,Отделение Социального фонда России Республика Карелия,Республика Карелия,Главный специалист – эксперт - ГУ- Управление ПФРФ в Муезерском районе РК,2013,Квартира,27.5,Индивидуальная
Можаева Н В,Супруг(а),https://declarator.org/person/1123539,"Северо-Западное межрегиональное управление Россельхознадзора Санкт-Петербург, Ленинградская, Псковская, Новгородская и Вологодская области",Санкт-Петербург,государственный инспектор,2013,Квартира,62.0,Индивидуальная
Можаева Н В,Супруг(а),https://declarator.org/person/1123539,"Северо-Западное межрегиональное управление Россельхознадзора Санкт-Петербург, Ленинградская, Псковская, Новгородская и Вологодская области",Санкт-Петербург,государственный инспектор,2013,Квартира,62.0,Индивидуальная
Селиховкин Андрей Витимович,Супруг(а),https://declarator.org/person/21338,Высшие учебные заведения,федеральный орган,"Федеральное образовательное учреждение высшего профессионального образования ""Санкт -Петербургский государственный лесотехнический университет имени С.М.Кирова"", Ректор",2013,Квартира,66.2,Индивидуальная
Селиховкин Андрей Витимович,Супруг(а),https://declarator.org/person/21338,Высшие учебные заведения,федеральный орган,"Федеральное образовательное учреждение высшего профессионального образования ""Санкт -Петербургский государственный лесотехнический университет имени С.М.Кирова"", Ректор",2013,Квартира,66.2,Индивидуальная
Ликсутов Максим Станиславович,Супруг(а),https://declarator.org/person/2786,Члены Правительства города Москвы,Москва,"Заместитель Мэра Москвы в Правительстве Москвы, Руководитель Департамента транспорта и развития дорожно-транспортной инфраструктуры города Москвы",2012,Земельный участок,30.0,Совместная собственность
Ликсутов Максим Станиславович,декларант,https://declarator.org/person/2786,Члены Правительства города Москвы,Москва,"Заместитель Мэра Москвы в Правительстве Москвы, Руководитель Департамента транспорта и развития дорожно-транспортной инфраструктуры города Москвы",2012,Земельный участок,30.0,Совместная собственность
Ликсутов Максим Станиславович,декларант,https://declarator.org/person/2786,Члены Правительства города Москвы,Москва,"Заместитель Мэра Москвы в Правительстве Москвы, Руководитель Департамента транспорта и развития дорожно-транспортной инфраструктуры города Москвы",2012,Земельный участок,1120.0,Индивидуальная
Ликсутов Максим Станиславович,Супруг(а),https://declarator.org/person/2786,Члены Правительства города Москвы,Москва,"Заместитель Мэра Москвы в Правительстве Москвы, Руководитель Департамента транспорта и развития дорожно-транспортной инфраструктуры города Москвы",2012,Иное,4201.0,Совместная собственность
Ликсутов Максим Станиславович,Супруг(а),https://declarator.org/person/2786,Члены Правительства города Москвы,Москва,"Заместитель Мэра Москвы в Правительстве Москвы, Руководитель Департамента транспорта и развития дорожно-транспортной инфраструктуры города Москвы",2012,Земельный участок,1625.0,Совместная собственность
Ликсутов Максим Станиславович,декларант,https://declarator.org/person/2786,Члены Правительства города Москвы,Москва,"Заместитель Мэра Москвы в Правительстве Москвы, Руководитель Департамента транспорта и развития дорожно-транспортной инфраструктуры города Москвы",2012,Иное,4201.0,Совместная собственность
Ликсутов Максим Станиславович,декларант,https://declarator.org/person/2786,Члены Правительства города Москвы,Москва,"Заместитель Мэра Москвы в Правительстве Москвы, Руководитель Департамента транспорта и развития дорожно-транспортной инфраструктуры города Москвы",2012,Земельный участок,477.0,Индивидуальная
Ликсутов Максим Станиславович,декларант,https://declarator.org/person/2786,Члены Правительства города Москвы,Москва,"Заместитель Мэра Москвы в Правительстве Москвы, Руководитель Департамента транспорта и развития дорожно-транспортной инфраструктуры города Москвы",2012,Иное,12.2,Индивидуальная
Ликсутов Максим Станиславович,декларант,https://declarator.org/person/2786,Члены Правительства города Москвы,Москва,"Заместитель Мэра Москвы в Правительстве Москвы, Руководитель Департамента транспорта и развития дорожно-транспортной инфраструктуры города Москвы",2012,Гараж,3.2,Индивидуальная
Ликсутов Максим Станиславович,декларант,https://declarator.org/person/2786,Члены Правительства города Москвы,Москва,"Заместитель Мэра Москвы в Правительстве Москвы, Руководитель Департамента транспорта и развития дорожно-транспортной инфраструктуры города Москвы",2012,Квартира,81.9,Индивидуальная
Ликсутов Максим Станиславович,декларант,https://declarator.org/person/2786,Члены Правительства города Москвы,Москва,"Заместитель Мэра Москвы в Правительстве Москвы, Руководитель Департамента транспорта и развития дорожно-транспортной инфраструктуры города Москвы",2012,Квартира,62.9,Индивидуальная
Ликсутов Максим Станиславович,декларант,https://declarator.org/person/2786,Члены Правительства города Москвы,Москва,"Заместитель Мэра Москвы в Правительстве Москвы, Руководитель Департамента транспорта и развития дорожно-транспортной инфраструктуры города Москвы",2012,Земельный участок,3898.0,Индивидуальная
Ликсутов Максим Станиславович,декларант,https://declarator.org/person/2786,Члены Правительства города Москвы,Москва,"Заместитель Мэра Москвы в Правительстве Москвы, Руководитель Департамента транспорта и развития дорожно-транспортной инфраструктуры города Москвы",2012,Земельный участок,1625.0,Совместная собственность
Ликсутов Максим Станиславович,декларант,https://declarator.org/person/2786,Члены Правительства города Москвы,Москва,"Заместитель Мэра Москвы в Правительстве Москвы, Руководитель Департамента транспорта и развития дорожно-транспортной инфраструктуры города Москвы",2012,Земельный участок,1304.0,Индивидуальная
Ликсутов Максим Станиславович,декларант,https://declarator.org/person/2786,Члены Правительства города Москвы,Москва,"Заместитель Мэра Москвы в Правительстве Москвы, Руководитель Департамента транспорта и развития дорожно-транспортной инфраструктуры города Москвы",2012,Земельный участок,1149.0,Индивидуальная
Лысенко Ольга Артуровна,декларант,https://declarator.org/person/40087,Федеральное агентство водных ресурсов,федеральный орган,"Главный специалист-эксперт отдела финансирования - Управление экономики, финансов и бюджетного учета",2012,Квартира,47.5,Долевая собственность
Селиховкин Андрей Витимович,Супруг(а),https://declarator.org/person/371981,Министерство образования и науки,федеральный орган,Ректор - ФГБОУ ВПО «Санкт- Петербургский государственный лесотехнический университет имени С.М.Кирова»,2012,Квартира,66.2,Индивидуальная
Березий Анатолий Емельянович,Супруг(а),https://declarator.org/person/4763,Высший Арбитражный Суд (с 06.08.2014 включен в состав Верховного суда),федеральный орган,судья ВАС РФ,2012,Квартира,42.45,В собственности
Головкин В Н,Супруг(а),https://declarator.org/person/481591,Всеволожский район,Ленинградская область,главный специалист,2012,Квартира,67.7,Совместная собственность
Головкин В Н,декларант,https://declarator.org/person/481591,Всеволожский район,Ленинградская область,главный специалист,2012,Квартира,67.7,Совместная собственность
Кациев Мурат Салангериевич,Супруг(а),https://declarator.org/person/603280,Тосненский район,Ленинградская область,Директор МКОУ ДОД «Тосненская детская школа искусств»,2012,Земельный участок,113.6,Долевая собственность
Кациев Мурат Салангериевич,Супруг(а),https://declarator.org/person/603280,Тосненский район,Ленинградская область,Директор МКОУ ДОД «Тосненская детская школа искусств»,2012,Квартира,73.8,Долевая собственность
Кациев Мурат Салангериевич,декларант,https://declarator.org/person/603280,Тосненский район,Ленинградская область,Директор МКОУ ДОД «Тосненская детская школа искусств»,2012,Дача,47.0,Долевая собственность
Кациев Мурат Салангериевич,декларант,https://declarator.org/person/603280,Тосненский район,Ленинградская область,Директор МКОУ ДОД «Тосненская детская школа искусств»,2012,Квартира,73.8,Долевая собственность
Кациев Мурат Салангериевич,Супруг(а),https://declarator.org/person/603280,Тосненский район,Ленинградская область,Директор МКОУ ДОД «Тосненская детская школа искусств»,2012,Дача,47.0,Долевая собственность
Кациев Мурат Салангериевич,декларант,https://declarator.org/person/603280,Тосненский район,Ленинградская область,Директор МКОУ ДОД «Тосненская детская школа искусств»,2012,Земельный участок,113.6,Долевая собственность
Селиховкин Андрей Витимович,Супруг(а),https://declarator.org/person/371981,Высшие учебные заведения,федеральный орган,Ректор - ФГБОУ ВПО «Санкт- Петербургский государственный лесотехнический университет имени С.М.Кирова»,2012,Квартира,66.2,Индивидуальная
Селиховкин Андрей Витимович,Супруг(а),https://declarator.org/person/371981,ФГБОУ ВО Санкт-Петербургский государственный лесотехнический университет имени С.М.Кирова,Санкт-Петербург,Ректор - ФГБОУ ВПО «Санкт- Петербургский государственный лесотехнический университет имени С.М.Кирова»,2012,Квартира,66.2,Индивидуальная
Воронко Александр  Владимирович,декларант,https://declarator.org/office/1163?active-tab=year-2012,Администрация Приморского района,Санкт-Петербург,Заместитель главы,2012,Квартира,43.0,В собственности
Маскатулина Ирина Геннадьевна,декларант,https://declarator.org/person/670871,Управление Роспотребнадзора Ленинградская область,Ленинградская область,главный специалист-эксперт,2012,Квартира,56.7,Долевая собственность
Карева Валентина Юрьевна,декларант,https://declarator.org/person/617458,Управление Федерального казначейства Санкт-Петербург,Санкт-Петербург,старший специалист 1 разряда,2012,Квартира,27.0,Совместная собственность
Афанасьев Игорь Викторович,декларант,https://declarator.org/person/1364402,Управа района Покровское-Стрешнево,Москва,главный специалист службы по вопросам строительства и транспорта,2012,Иное,57.7,В собственности
Афанасьев Игорь Викторович,декларант,https://declarator.org/person/1364402,Управа района Покровское-Стрешнево,Москва,главный специалист службы по вопросам строительства и транспорта,2012,Иное,57.7,В собственности
Скакун Александр Анатольевич,Супруг(а),https://declarator.org/person/1216967,Северо-Западное таможенное управление,федеральный орган,главный инспектор,2012,Квартира,72.37,Долевая собственность
Скакун Александр Анатольевич,Супруг(а),https://declarator.org/person/1216967,Северо-Западное таможенное управление,федеральный орган,главный инспектор,2012,Квартира,72.37,Долевая собственность
Скакун Александр Анатольевич,Супруг(а),https://declarator.org/person/1216967,Северо-Западное таможенное управление,федеральный орган,главный инспектор,2012,Квартира,72.37,Долевая собственность
Скакун Александр Анатольевич,Супруг(а),https://declarator.org/person/1216967,Северо-Западное таможенное управление,федеральный орган,главный инспектор,2012,Квартира,72.37,Долевая собственность
Страшнова Елена Эриковна,Супруг(а),https://declarator.org/person/131858,Аппарат Государственной Думы,федеральный орган,начальник отдела в управлении,2012,Квартира,58.0,В собственности
ВАЙНО А.Э.,декларант,https://declarator.org/office/456?active-tab=year-2012,Администрация Президента РФ,федеральный орган,заместитель Руководителя Администрации Президента РФ,2012,Земельный участок,4432.0,В собственности
Лысенко Ольга Артуровна,декларант,https://declarator.org/person/40087,Федеральное агентство водных ресурсов,федеральный орган,"Главный специалист-эксперт отдела финансирования - Управление экономики, финансов и бюджетного учета",2011,Квартира,47.5,Долевая собственность
Севастьянов Алексей Анатольевич,декларант,https://declarator.org/person/14106,Псковское областное собрание депутатов,Псковская область,,2011,Земельный участок,796.0,В собственности
