person_name,owner,person_link,office_name,region,position,reported_year,тип объекта,площадь,режим собственности
Богатырев Сергей Евгеньевич,Супруг(а),https://declarator.org/person/138674,Министерство культуры,федеральный орган,руководитель Управления по Центральному федеральному округу - ,2013,Земельный участок,3800.0,Индивидуальная
Богатырев Сергей Евгеньевич,Супруг(а),https://declarator.org/person/138674,Министерство культуры,федеральный орган,руководитель Управления по Центральному федеральному округу - ,2013,Земельный участок,3800.0,Индивидуальная
Богатырев Сергей Евгеньевич,Супруг(а),https://declarator.org/person/138674,Федеральное агентство по туризму,федеральный орган,руководитель Управления по Центральному федеральному округу,2013,Земельный участок,3800.0,Индивидуальная
Альчиков Владимир Анатольевич,декларант,https://declarator.org/person/411997,Вятско-Полянский район,Кировская область,,2013,Квартира,69.6,В собственности
Альчиков Владимир Анатольевич,Супруг(а),https://declarator.org/person/411997,Вятско-Полянский район,Кировская область,,2013,Квартира,69.6,В собственности
Белякова Екатерина Дмитриевна,декларант,https://declarator.org/person/63603,Министерство экономического развития,федеральный орган,Торговый представитель Российской Федерации - Торговые представители,2013,Квартира,71.96,В пользовании
Белякова Екатерина Дмитриевна,декларант,https://declarator.org/person/63603,Министерство экономического развития,федеральный орган,Торговый представитель Российской Федерации - Торговые представители,2013,Квартира,71.96,В пользовании
Янчевская Л Е,декларант,https://declarator.org/person/1355873,Министерство экономического развития,федеральный орган,Консультант - Консультанты,2013,Квартира,58.04,В пользовании
Янчевская Л Е,декларант,https://declarator.org/person/1355873,Министерство экономического развития,федеральный орган,Консультант - Консультанты,2013,Квартира,58.04,В пользовании
Полкиарпов П В,декларант,https://declarator.org/person/1176374,Министерство экономического развития,федеральный орган,Консультант - Консультанты,2013,Квартира,58.74,В пользовании
Полкиарпов П В,декларант,https://declarator.org/person/1176374,Министерство экономического развития,федеральный орган,Консультант - Консультанты,2013,Квартира,58.74,В пользовании
Крылова Е А,декларант,https://declarator.org/person/189364,Министерство экономического развития,федеральный орган,Главный специалист-эксперт - Главные специалисты-эксперты,2013,Квартира,48.41,В пользовании
Крылова Е А,декларант,https://declarator.org/person/189364,Министерство экономического развития,федеральный орган,Главный специалист-эксперт - Главные специалисты-эксперты,2013,Квартира,48.41,В пользовании
Хрисанфова Е В,декларант,https://declarator.org/person/189906,Министерство экономического развития,федеральный орган,Ведущий специалист-эксперт - Ведущие специалисты-эксперты,2013,Квартира,40.73,В пользовании
Хрисанфова Е В,декларант,https://declarator.org/person/189906,Министерство экономического развития,федеральный орган,Ведущий специалист-эксперт - Ведущие специалисты-эксперты,2013,Квартира,40.73,В пользовании
Альчиков Владимир Анатольевич,декларант,https://declarator.org/person/411997,Вятско-Полянский район,Кировская область,,2012,Квартира,69.6,В собственности
Альчиков Владимир Анатольевич,Супруг(а),https://declarator.org/person/411997,Вятско-Полянский район,Кировская область,,2012,Квартира,69.6,В собственности
Сычевская Светлана Николаевна,Супруг(а),https://declarator.org/office/657?active-tab=year-2012,Арбитражный суд Калининградской области,Калининградская область,судья,2012,Иное,120.0,В пользовании
Сычевская Светлана Николаевна,Супруг(а),https://declarator.org/office/657?active-tab=year-2012,Арбитражный суд Калининградской области,Калининградская область,судья,2012,Иное,230.0,В пользовании
